,affiliation_nums,affiliation_text,author_names,date_posted,doi,downloads,paper_title,subject_area,pmid,pmid_links,pmid_links_num
1024,"['1', '2', '1', '2', '1', '2', '1', '2', '3', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '3', '1', '2', '1', '2', '1', '2', '1', '2', '4', '5', '1', '2', '1', '2', '6', '6', '1', '2', '7', '1', '2', '7', '1', '2', '8', '9', '9', '10', '11', '11', '4', '5', '1', '2', '3', '1', '2', '3', '1', '2', '*']","['F-31037 Toulouse, France,, F-31077 Toulouse, France,, CHU de Toulouse, F-31100 Toulouse, France,, Paris,, 1211, Geneva 4, Switzerland,, UMS006, Inserm, F-31037 Toulouse, France,, CHU de Toulouse, F-31100 Toulouse, France,, F-34298 Montpellier, France,, Toulouse, F-31077, France,, 1445 Luxembourg, Luxembourg,, 1445 Luxembourg, Luxembourg']","Nesrine Aroua,Margherita Ghisi,Emeline Boet,Marie-Laure Nicolau-Travers,Estelle Saland,Ryan Gwilliam,Fabienne de Toni,Mohsen Hosseini,Pierre-Luc Mouchel,Thomas Farge,Claudie Bosc,Lucille Stuani,Marie Sabatier,Fetta Mazed,Clément Larrue,Latifa Jarrou,Sarah Gandarillas,Massimiliano Bardotti,Charlotte Syrykh,Camille Laurent,Mathilde Gotanègre,Nathalie Bonnefoy,Floriant Bellvert,Jean-Charles Portais,Nathalie Nicot,Francisco Azuale,Tony Kaoma,Jérome Tamburini,François Vergez,Christian Récher,Jean-Emmanuel Sarry",2019-10-16, https://doi.org/10.1101/806992 ,"[['Oct 2019', '433', '8', '58', ''], ['Nov 2019', '28', '19', '16', ''], ['Dec 2019', '26', '28', '14', ''], ['Jan 2020', '46', '31', '26', ''], ['Feb 2020', '36', '34', '20', ''], ['Mar 2020', '40', '23', '25', ''], ['Apr 2020', '24', '5', '26', ''], ['May 2020', '60', '30', '19', ''], ['Jun 2020', '33', '17', '13', ''], ['Jul 2020', '44', '31', '39', ''], ['Aug 2020', '40', '15', '23', ''], ['Sep 2020', '35', '39', '32', ''], ['Oct 2020', '27', '15', '7', '']]",Extracellular ATP and CD39 activate cAMP-mediated mitochondrial stress response to promote cytarabine resistance in acute myeloid leukemia,"Cancer Biology,
",32641297,[],0
1025,"['1', '4', '1', '7', '1', '3', '6', '1', '2', '4', '1', '2', '2', '4', '10', '2', '7', '8', '9', '10', '1', '7', '4', '*', '1', '5', '7', '*']","['Cincinnati, OH 45229, USA,, Cincinnati, OH 45229, USA,, Cincinnati, OH 45229, USA,, Cincinnati, OH 45267, USA,, Cincinnati, OH 45267, USA,, Cincinnati, OH 45267, USA,, Cincinnati, OH 45267, USA,, OH 45242, USA,, Rochester, NY 14642, USA,, Boston, MA 02115, USA']","Minzhe Guo,Jane J. Yu,Anne Karina Perl,Kathryn A. Wikenheiser-Brokamp,Matt Riccetti,Erik Y. Zhang,Parvathi Sudha,Mike Adam,Andrew Potter,Elizabeth J. Kopras,Krinio Giannikou,S Steven Potter,Sue Sherman,Stephen R. Hammes,David J. Kwiatkowski,Jeffrey A. Whitsett,Francis X. McCormack,Yan Xu",2019-10-08, https://doi.org/10.1101/784199 ,"[['Oct 2019', '689', '26', '134', ''], ['Nov 2019', '117', '46', '70', ''], ['Dec 2019', '41', '11', '21', ''], ['Jan 2020', '76', '43', '42', ''], ['Feb 2020', '68', '23', '39', ''], ['Mar 2020', '44', '16', '24', ''], ['Apr 2020', '40', '14', '29', ''], ['May 2020', '65', '20', '36', ''], ['Jun 2020', '127', '33', '57', ''], ['Jul 2020', '49', '24', '34', ''], ['Aug 2020', '49', '15', '34', ''], ['Sep 2020', '58', '13', '33', ''], ['Oct 2020', '28', '11', '23', '']]",Identification of the lymphangioleiomyomatosis cell and its uterine origin,"Cancer Biology,
",32603599,[],0
1026,"['1', '*', '#', '2', '*', '1', '2', '3', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '4', '4', '4', '4', '2', '4', '5', '3', '6', '1', '1', '7', '2', '3', '2', '1', '8', '1', '#', '2', '#']","['Cambridge, Massachusetts 02142, USA,, Houston, TX 77030, USA,, Houston, TX, 77030, USA,, St. Louis, Missouri 63110, USA,, Pittsburgh, PA 15212, USA,, Durham, NC, USA, 27710, USA,, Chapel Hill, NC, USA, 27514, USA,, Boston, MA 02115, USA']","Shankha Satpathy,Eric J. Jaehnig,Karsten Krug,Beom-Jun Kim,Alexander B. Saltzman,Doug Chan,Kimberly R. Holloway,Meenakshi Anurag,Chen Huang,Purba Singh,Ari Gao,Noel Namai,Yongchao Dou,Bo Wen,Suhas Vasaikar,David Mutch,Mark Watson,Cynthia Ma,Foluso O. Ademuyiwa,Mothaffar Rimawi,Jeremy Hoog,Samuel Jacobs,Anna Malovannaya,Terry Hyslop,Karl C. Clauser,D. R. Mani,Charles Perou,George Miles,Bing Zhang,Michael A. Gillette,Steven A. Carr,Matthew J. Ellis",2019-10-09, https://doi.org/10.1101/796318 ,"[['Oct 2019', '1163', '74', '283', ''], ['Nov 2019', '115', '41', '56', ''], ['Dec 2019', '87', '51', '47', ''], ['Jan 2020', '71', '61', '36', ''], ['Feb 2020', '44', '25', '22', ''], ['Mar 2020', '38', '18', '34', ''], ['Apr 2020', '36', '14', '15', ''], ['May 2020', '48', '24', '15', ''], ['Jun 2020', '28', '10', '14', ''], ['Jul 2020', '24', '22', '12', ''], ['Aug 2020', '35', '21', '9', ''], ['Sep 2020', '34', '15', '11', ''], ['Oct 2020', '15', '14', '10', '']]",Microscaled Proteogenomic Methods for Precision Oncology,"Cancer Biology,
",31988290,"['32960509', '32742246', '32649874', '32637829', '32210163']",5
1027,"['1', '*', '1', '*', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '3', '4', '5', '†', '1', '4', '5', '†']","['Beijing, China,, Wuhan, China,, Guangzhou, China,, Nanjing, China,, Beijing, China']","Jiahui Chu,Xiangjie Niu,Jiang Chang,Mingming Shao,Linna Peng,Yiyi Xi,Ai Lin,Chengcheng Wang,Qionghua Cui,Yingying Luo,Wenyi Fan,Yamei Chen,Yanxia Sun,Wenjia Guo,Wen Tan,Dongxin Lin,Chen Wu",2019-10-09, https://doi.org/10.1101/789271 ,"[['Oct 2019', '432', '20', '60', ''], ['Nov 2019', '30', '13', '9', ''], ['Dec 2019', '13', '11', '4', ''], ['Jan 2020', '26', '13', '10', ''], ['Feb 2020', '31', '10', '12', ''], ['Mar 2020', '35', '12', '13', ''], ['Apr 2020', '26', '5', '21', ''], ['May 2020', '31', '13', '10', ''], ['Jun 2020', '24', '5', '8', ''], ['Jul 2020', '12', '2', '7', ''], ['Aug 2020', '33', '3', '0', ''], ['Sep 2020', '35', '0', '9', ''], ['Oct 2020', '12', '2', '4', '']]",Metabolic remodeling by TIGAR overexpression is a therapeutic target in esophageal squamous-cell carcinoma,"Cancer Biology,
",32206103,"['32932943', '32709844']",2
1028,"['1', '1', '1', '2', '1', '1', '3', '1', '1', '1', '4', '1', '1', '4', '1', '†']","['NY 11724,, New York, NY 10011,, New York, New York 10065, USA,, TU Kaiserlautern, Paul-Ehrlich Str. 24, 67663 Kaiserslautern, Germany']","Anand Vasudevan,Prasamit S. Baruah,Joan C. Smith,Zihua Wang,Nicole M. Sayles,Peter Andrews,Jude Kendall,Justin E. Leu,Narendra Kumar Chunduri,Dan Levy,Michael Wigler,Zuzana Storchová,Jason M. Sheltzer",2019-10-10, https://doi.org/10.1101/590547 ,"[['Mar 2019', '751', '5', '927', ''], ['Apr 2019', '323', '57', '153', ''], ['May 2019', '119', '22', '74', ''], ['Jun 2019', '84', '20', '74', ''], ['Jul 2019', '332', '18', '88', ''], ['Aug 2019', '185', '34', '70', ''], ['Sep 2019', '200', '43', '64', ''], ['Oct 2019', '514', '44', '178', ''], ['Nov 2019', '124', '40', '71', ''], ['Dec 2019', '116', '60', '86', ''], ['Jan 2020', '128', '53', '99', ''], ['Feb 2020', '155', '157', '88', ''], ['Mar 2020', '85', '69', '43', ''], ['Apr 2020', '57', '46', '39', ''], ['May 2020', '89', '35', '27', ''], ['Jun 2020', '57', '31', '20', ''], ['Jul 2020', '36', '19', '33', ''], ['Aug 2020', '42', '13', '29', ''], ['Sep 2020', '66', '27', '26', ''], ['Oct 2020', '44', '18', '22', '']]",Single chromosome gains can function as metastasis suppressors and metastasis promoters in colon cancer,"Cancer Biology,
",32097652,"['32899953', '32425701', '32020362']",3
1029,"['1', '2', '2', '3', '1', '1', '4', '4', '5', '1', '3', '6', '7', '7', '1', '2', '3', '¤', '1', '2', '¤', '#']","['Bergen, Norway,, Bergen, Norway,, Bergen, Norway,, Bergen, Norway,, Bergen, Norway,, Bergen, Norway,, Denmark']","Elise Aasebø,Frode S. Berven,Sushma Bartaula-Brevik,Tomasz Stokowy,Randi Hovland,Marc Vaudel,Stein Ove Døskeland,Emmet McCormack,Tanveer S. Batth,Jesper V. Olsen,Øystein Bruserud,Frode Selheim,Maria Hernandez-Valladares",2019-10-10, https://doi.org/10.1101/796011 ,"[['Oct 2019', '562', '18', '147', ''], ['Nov 2019', '60', '16', '30', ''], ['Dec 2019', '38', '9', '20', ''], ['Jan 2020', '54', '14', '48', ''], ['Feb 2020', '41', '9', '32', ''], ['Mar 2020', '45', '9', '16', ''], ['Apr 2020', '43', '2', '20', ''], ['May 2020', '41', '11', '16', ''], ['Jun 2020', '29', '4', '9', ''], ['Jul 2020', '38', '1', '11', ''], ['Aug 2020', '30', '4', '7', ''], ['Sep 2020', '26', '3', '14', ''], ['Oct 2020', '12', '4', '6', '']]",Proteome and phosphoproteome changes associated with prognosis in acute myeloid leukemia,"Cancer Biology,
",32192169,"['32957646', '32512867']",2
1030,"['1', '1', '1', '1', '2', '*', '1', '*']","['Chengdu, China,, Chengdu, China']","Jing Zhang,Shenqiu Zhang,Qiong Shi,Thaddeus D. Allen,Fengming You,Dun Yang",2019-10-10, https://doi.org/10.1101/801134 ,"[['Oct 2019', '637', '16', '99', ''], ['Nov 2019', '52', '17', '18', ''], ['Dec 2019', '25', '8', '14', ''], ['Jan 2020', '28', '12', '5', ''], ['Feb 2020', '18', '7', '17', ''], ['Mar 2020', '18', '7', '6', ''], ['Apr 2020', '17', '12', '13', ''], ['May 2020', '13', '12', '5', ''], ['Jun 2020', '31', '19', '6', ''], ['Jul 2020', '13', '14', '6', ''], ['Aug 2020', '31', '16', '8', ''], ['Sep 2020', '23', '29', '7', ''], ['Oct 2020', '14', '15', '9', '']]",A high-content screen identifies the vulnerability of MYC-overexpressing cells to dimethylfasudil,"Cancer Biology,
",32473226,[],0
1031,"['1', '2', '¶', '3', '¶', '4', '1', '5', '1', '6', '1', '1', '7', '8', '7', '8', '3', '*', '3', '*', '1', '9', '10', '*', '1', '*']","['Stony Brook, NY, USA,, Stony Brook, NY, USA,, Jupiter, FL, USA,, Collegeville, PA, USA,, Stony Brook, NY, USA,, Stony Brook, NY, USA,, Glasgow, UK,, Glasgow, UK,, New York, US,, Popayán, Colombia']","Chun-Hao Pan,Yuka Otsuka,BanuPriya Sridharan,Melissa Woo,Sruthi Babu,Cindy V. Leiton,Ji Dong K. Bai,David K. Chang,Andrew Biankin,Louis Scampavia,Timothy Spicer,Luisa F. Escobar-Hoyos,Kenneth R. Shroyer",2019-10-11, https://doi.org/10.1101/791913 ,"[['Oct 2019', '1164', '28', '204', ''], ['Nov 2019', '102', '21', '42', ''], ['Dec 2019', '56', '19', '23', ''], ['Jan 2020', '51', '9', '24', ''], ['Feb 2020', '37', '13', '13', ''], ['Mar 2020', '44', '16', '15', ''], ['Apr 2020', '39', '6', '15', ''], ['May 2020', '44', '10', '18', ''], ['Jun 2020', '88', '12', '27', ''], ['Jul 2020', '37', '2', '11', ''], ['Aug 2020', '46', '4', '16', ''], ['Sep 2020', '39', '2', '13', ''], ['Oct 2020', '16', '3', '13', '']]",An unbiased high-throughput drug screen reveals a potential therapeutic vulnerability in the most lethal molecular subtype of pancreatic cancer,"Cancer Biology,
",32533886,[],0
1032,"['1', '2', '*', '3', '*', '#', '4', '1', '2', '3', '1', '2', '1', '2', '1', '2', '1', '2', '5', '5', '6', '6', '7', '8', '1', '2', '#', '1', '2', '#']","['18 Shilongshan Road, Hangzhou 310024, Zhejiang Province, China,, 18 Shilongshan Road, Hangzhou 310024, Zhejiang Province, China,, USA and UK (NM),, China,, Hangzhou, Zhejiang, 310009, China,, Beijing, China,, ETH Zurich, Switzerland,, Zurich, Switzerland']","Rui Sun,Christie Hunter,Chen Chen,Weigang Ge,Nick Morrice,Shuang Liang,Chunhui Yuan,Qiushi Zhang,Xue Cai,Xiaoyan Yu,Lirong Chen,Shaozheng Dai,Zhongzhi Luan,Ruedi Aebersold,Yi Zhu,Tiannan Guo",2019-10-07, https://doi.org/10.1101/675348 ,"[['Jun 2019', '223', '7', '61', ''], ['Jul 2019', '62', '4', '32', ''], ['Aug 2019', '58', '13', '22', ''], ['Sep 2019', '42', '13', '27', ''], ['Oct 2019', '342', '53', '61', ''], ['Nov 2019', '70', '33', '31', ''], ['Dec 2019', '86', '39', '29', ''], ['Jan 2020', '78', '49', '45', ''], ['Feb 2020', '73', '42', '42', ''], ['Mar 2020', '59', '23', '27', ''], ['Apr 2020', '40', '20', '34', ''], ['May 2020', '32', '21', '18', ''], ['Jun 2020', '29', '37', '15', ''], ['Jul 2020', '24', '15', '7', ''], ['Aug 2020', '26', '21', '20', ''], ['Sep 2020', '24', '18', '9', ''], ['Oct 2020', '21', '14', '11', '']]","Accelerated Protein Biomarker Discovery from FFPE tissue samples using Single-shot, Short Gradient Microflow SWATH MS","Cancer Biology,
",32053377,[],0
1033,"['1', '1', '2', '3', '4', '5', '3', '2', '1', '5', '6', '7', '7', '8', '5', '5', '9', '3', '1', '2', '1', '10']","['Erasmus MC Cancer Institute', 'Radboud University Nijmegen Medical Center', 'The Netherlands Cancer Institute', 'Franciscus Gasthuis & Vlietland', 'Center for Personalized Cancer Treatment', 'Center for Personalized Cancer Treat', 'Ontario Institute for Cancer Research', 'University of California Los Angeles', 'University Medical Center Utrecht']","Lisanne F. van Dessel,Job van Riet,Minke Smits,Yanyun Zhu,Paul Hamberg,Michiel S. van der Heijden,Andries M. Bergman,Inge M. van Oort,Ronald de Wit,Emile E. Voest,Neeltje Steeghs,Takafumi N. Yamaguchi,Julie Livingstone,Paul C. Boutros,John W.M. Martens,Stefan Sleijfer,Edwin Cuppen,Wilbert Zwart,Harmen J.G. van de Werken,Niven Mehra,Martijn P. Lolkema",2019-10-07, https://doi.org/10.1101/546051 ,"[['Feb 2019', '889', '348', ''], ['Mar 2019', '178', '112', ''], ['Apr 2019', '142', '85', ''], ['May 2019', '124', '102', ''], ['Jun 2019', '73', '79', ''], ['Jul 2019', '73', '60', ''], ['Aug 2019', '62', '64', ''], ['Sep 2019', '117', '72', ''], ['Oct 2019', '796', '280', ''], ['Nov 2019', '314', '154', ''], ['Dec 2019', '146', '61', ''], ['Jan 2020', '75', '27', ''], ['Feb 2020', '90', '40', ''], ['Mar 2020', '64', '34', ''], ['Apr 2020', '94', '35', ''], ['May 2020', '51', '18', ''], ['Jun 2020', '55', '24', ''], ['Jul 2020', '32', '29', ''], ['Aug 2020', '229', '14', ''], ['Sep 2020', '158', '32', ''], ['Oct 2020', '46', '22', '']]",The genomic landscape of metastatic castration-resistant prostate cancers reveals multiple distinct genotypes with potential clinical impact,"Cancer Biology,
",31748536,"['32094484', '31645765']",2
1034,"['1', '2', '1', '3', '4', '3', '3', '3', '2', '1', '3', '*', '5', '*']","['Portland, OR, USA,, Culver City, CA, USA,, San Francisco, CA, USA,, San Francisco, CA, USA,, San Francisco, CA, USA']","Michael B. Heskett,John Z. Sanborn,Christopher Boniface,Benjamin Goode,Jocelyn Chapman,Karuna Garg,Joseph T. Rabban,Charles Zaloudek,Stephen C. Benz,Paul T. Spellman,David A. Solomon,Raymond J. Cho",2019-10-28, https://doi.org/10.1101/818534 ,"[['Oct 2019', '324', '2', '54', ''], ['Nov 2019', '103', '11', '20', ''], ['Dec 2019', '46', '61', '9', ''], ['Jan 2020', '45', '47', '13', ''], ['Feb 2020', '47', '27', '10', ''], ['Mar 2020', '39', '38', '12', ''], ['Apr 2020', '27', '43', '27', ''], ['May 2020', '16', '41', '15', ''], ['Jun 2020', '34', '35', '30', ''], ['Jul 2020', '11', '41', '18', ''], ['Aug 2020', '19', '57', '16', ''], ['Sep 2020', '33', '51', '19', ''], ['Oct 2020', '11', '49', '12', '']]","Multi-region exome sequencing of ovarian teratomas reveals 2N near-diploid genomes, paucity of somatic mutations, and extensive allelic imbalances shared across mature, immature, and disseminated components","Cancer Biology,
",31911616,['32485873'],1
1035,"['1', '5', '1', '1', '1', '3', '1', '1', '2', '3', '1', '4']","['Crewe Road (S), Edinburgh, EH4 2XU,, University Walk BS8 1TD,, Great Ormond Street, London WC1N 3JH, UK']","Ruthrothaselvi Bharathavikru,Joan Slight,Stuart Aitken,Giulia Petrovich,Jocelyn Charlton,Viktoriya Stancheva,Abdelkader Essafi,Kathy Pritchard-Jones,Nicholas D Hastie",2019-10-30, https://doi.org/10.1101/822973 ,"[['Oct 2019', '40', '0', '14', ''], ['Nov 2019', '125', '12', '33', ''], ['Dec 2019', '28', '9', '8', ''], ['Jan 2020', '30', '17', '12', ''], ['Feb 2020', '23', '9', '23', ''], ['Mar 2020', '22', '9', '11', ''], ['Apr 2020', '22', '26', '24', ''], ['May 2020', '22', '11', '14', ''], ['Jun 2020', '18', '15', '5', ''], ['Jul 2020', '12', '5', '6', ''], ['Aug 2020', '18', '5', '2', ''], ['Sep 2020', '17', '5', '6', ''], ['Oct 2020', '19', '15', '10', '']]","Tumour suppressor WT1 regulates the let-7-, axis in kidney mesenchyme","Cancer Biology,
",28289143,"['33014684', '32955251', '31189106', '29740094', '29398135', '29294058', '29251915', '28937658']",8
1036,"['1', '2', '7', '1', '2', '7', '1', '2', '1', '2', '1', '2', '1', '2', '1', '3', '1', '2', '1', '2', '3', '4', '5', '6', '1', '3', '4', '5', '1', '2', '8', '*']","['Los Angeles, CA, USA,, Los Angeles, CA, USA,, Los Angeles, CA, USA,, Los Angeles, CA, USA,, Los Angeles, CA, USA,, CH 4125 Riehen Switzerland']","Evan R. Abt,Vincent Lok,Thuc M. Le,Soumya Poddar,Woosuk Kim,Joseph R. Capri,Gabriel Abril-Rodriguez,Johannes Czernin,Timothy R. Donahue,Thomas Mehrling,Antoni Ribas,Caius G. Radu",2019-11-04, https://doi.org/10.1101/810093 ,"[['Oct 2019', '365', '0', '49', ''], ['Nov 2019', '373', '23', '95', ''], ['Dec 2019', '35', '14', '20', ''], ['Jan 2020', '38', '18', '15', ''], ['Feb 2020', '47', '17', '24', ''], ['Mar 2020', '64', '28', '35', ''], ['Apr 2020', '15', '5', '29', ''], ['May 2020', '84', '35', '28', ''], ['Jun 2020', '38', '218', '22', ''], ['Jul 2020', '35', '187', '22', ''], ['Aug 2020', '39', '14', '15', ''], ['Sep 2020', '27', '7', '19', ''], ['Oct 2020', '22', '13', '7', '']]",Defective Nucleotide Catabolism Defines a Subset of Cancers Sensitive to Purine Nucleoside Phosphorylase Inhibition,"Cancer Biology,
",31734178,[],0
1037,"['a', 'b', 'a', 'a', 'a', 'c', 'a', '*']","['11800 Penang, Malaysia,, 11800 Penang, Malaysia,, Nottingham, NG6 2RF, United Kingdom']","Siti Fairus Abdul Rahman,Kalaivani Muniandy,Yong Kit Soo,Elvin Yu Huai Tiew,Ke Xin Tan,Timothy E. Bates,Nethia Mohana-Kumaran",2019-10-30, https://doi.org/10.1101/824649 ,"[['Oct 2019', '44', '0', '13', ''], ['Nov 2019', '123', '44', '47', ''], ['Dec 2019', '54', '62', '37', ''], ['Jan 2020', '32', '104', '22', ''], ['Feb 2020', '20', '86', '18', ''], ['Mar 2020', '26', '62', '20', ''], ['Apr 2020', '17', '54', '23', ''], ['May 2020', '21', '58', '11', ''], ['Jun 2020', '30', '63', '16', ''], ['Jul 2020', '21', '52', '8', ''], ['Aug 2020', '26', '43', '6', ''], ['Sep 2020', '27', '35', '9', ''], ['Oct 2020', '16', '29', '8', '']]",Co-inhibition of BCL-XL and MCL-1 with BCL-2 selective inhibitors A1331852 and S63845 enhances cytotoxicity of cervical cancer cell lines,"Cancer Biology,
",32346617,['32455818'],1
1038,"['1', '2', '1', '3', '1', '*', '1', '*']",[''],"Shifeng Shi,Xin Huang,Xiao Ma,Xiaoyan Zhu,Qinxian Zhang",2019-11-04, https://doi.org/10.1101/830240 ,"[['Nov 2019', '349', '10', '47', ''], ['Dec 2019', '39', '5', '9', ''], ['Jan 2020', '30', '10', '10', ''], ['Feb 2020', '33', '5', '10', ''], ['Mar 2020', '38', '7', '5', ''], ['Apr 2020', '18', '3', '8', ''], ['May 2020', '22', '6', '6', ''], ['Jun 2020', '39', '1', '5', ''], ['Jul 2020', '21', '3', '2', ''], ['Aug 2020', '25', '2', '4', ''], ['Sep 2020', '35', '1', '5', ''], ['Oct 2020', '16', '3', '5', '']]",Research of the mechanism on miRNA193 in exosomes promotes cisplatin resistance in esophageal cancer cells,"Cancer Biology,
",32369495,[],0
1039,"['1', '2', '1', '2', '1', '2', '1', '2', '3', '3', '3', '2', '1', '4', '2', '*', '#', '1', '4', '*', '#']","['Switzerland,, Rio de Janeiro, Brazil,, Rio de Janeiro, Brazil,, Switzerland']","Natália Rodrigues Mantuano,Michal A. Stanczak,Isadora de Araújo Oliveira,Nicole Kirchhammer,Alessandra Filardy,Gianni Monaco,Ronan Christian Santos,Agatha Carlos Fonseca,Miguel Fontes,César de Souza Bastos Jr,Wagner B. Dias,Alfred Zippelius,Adriane R. Todeschini,Heinz Läubli",2019-11-05, https://doi.org/10.1101/831610 ,"[['Nov 2019', '362', '17', '80', ''], ['Dec 2019', '29', '9', '20', ''], ['Jan 2020', '37', '21', '24', ''], ['Feb 2020', '31', '29', '18', ''], ['Mar 2020', '53', '19', '22', ''], ['Apr 2020', '29', '18', '26', ''], ['May 2020', '26', '20', '14', ''], ['Jun 2020', '43', '14', '16', ''], ['Jul 2020', '34', '21', '11', ''], ['Aug 2020', '36', '5', '8', ''], ['Sep 2020', '35', '26', '10', ''], ['Oct 2020', '18', '10', '9', '']]",Hyperglycemia enhances cancer immune evasion by inducing alternative macrophage polarization through increased O-GlcNAcylation,"Cancer Biology,
",32819969,[],0
1040,"['1', '3', '4', '7', '†', '1', '†', '2', '5', '†', '1', '3', '1', '3', '2', '5', '1', '3', '6', '1', '1', '2', '5', '2', '5', '8', '1', '1', '9', '10', '8', '2', '5', '11', '12', '13', '14', '2', '5', '*', '1', '3', '4', '6', '7', '*']","['Guangzhou, China,, Tianjin, China,, Guangzhou, China,, Guangzhou, China,, Tianjin, China,, Guangzhou, China,, Beijing, China,, Guangzhou, China,, Guangzhou, Guangdong, China,, Guangzhou, China,, Soochow University, Suzhou, China,, Shanghai, China,, Versiti, Milwaukee, WI, USA,, Fuzhou, China']","Chengxiang Xia,Tongjie Wang,Hui Cheng,Yong Dong,Qitong Weng,Guohuan Sun,Peiqing Zhou,Kaitao Wang,Xiaofei Liu,Yang Geng,Shihui Ma,Sha Hao,Ling Xu,Yuxian Guan,Juan Du,Xin Du,Yangqiu Li,Xiaofan Zhu,Yufang Shi,Sheng Xu,Demin Wang,Tao Cheng,Jinyong Wang",2019-11-05, https://doi.org/10.1101/661298 ,"[['Jun 2019', '815', '35', '201', ''], ['Jul 2019', '70', '2', '26', ''], ['Aug 2019', '72', '24', '26', ''], ['Sep 2019', '36', '8', '19', ''], ['Oct 2019', '40', '9', '17', ''], ['Nov 2019', '224', '20', '53', ''], ['Dec 2019', '54', '12', '19', ''], ['Jan 2020', '64', '24', '20', ''], ['Feb 2020', '83', '30', '34', ''], ['Mar 2020', '48', '17', '17', ''], ['Apr 2020', '21', '12', '17', ''], ['May 2020', '60', '17', '18', ''], ['Jun 2020', '33', '13', '12', ''], ['Jul 2020', '27', '25', '16', ''], ['Aug 2020', '27', '16', '22', ''], ['Sep 2020', '37', '19', '8', ''], ['Oct 2020', '24', '20', '13', '']]",Mesenchymal stem cells suppress leukemia via macrophage-mediated functional restoration of bone marrow microenvironment,"Cancer Biology,
",32094463,['32733876'],1
